,Unnamed: 0,job_title,company,job_location,country,location_type,skills,job_link,employment_type
3367,3367,Support Engineer,Cloud Software Group,"Pune, Maharashtra",India,Domestic,"['Operating Systems', 'Docker (Software)', 'SQL (Programming Language)', 'Analytical Skills', 'Creativity', 'Communication', 'OAuth', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=9cbf924b74a822b0&fccid=8d205bf58f4ab95d&vjs=3,Temporary
3368,3368,Software Engineer,Maersk,"Bengaluru, Karnataka",India,Domestic,"['Selenium (Software)', 'Database Management Systems', 'NoSQL', 'Jenkins', 'Unit Testing', 'Communication', 'Application Programming Interface (API)', 'JavaScript (Programming Language)', 'Git (Version Control System)', 'Network Address Translation', 'JIRA', 'Supply Chain Management', 'Command-Line Interface', 'Microservices']",https://www.indeed.co.in/rc/clk?jk=3f692a11d72f69ff&fccid=14e7391c55beeb80&vjs=3,Temporary
3369,3369,Technical Support Consultant,Adobe,"Noida, Uttar Pradesh",India,Domestic,"['CompTIA Security+', 'Graphics Processing Unit (GPU)', 'Product Management', 'Communication', 'Git (Version Control System)', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=b31eabefd20f3223&fccid=f89deb5a97c7738a&vjs=3,Contract
3370,3370,Senior QA Engineer,Aderant,"Hyderabad, Telangana",India,Domestic,"['Communication', 'Team Leadership', 'Leadership', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Empathy', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=0f3cccc3acedb6a1&fccid=974ca008ac4d825a&vjs=3,Internship
3371,3371,DevOps Engineer Pune,Citi,"Pune, Maharashtra",India,Domestic,"['CI/CD', 'Communication', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=0bbfe3b8e6062660&fccid=5bcd1ef0a7f4fb99&vjs=3,Full-time
3372,3372,Automation Engineer,Anju Software,"Pune, Maharashtra",India,Domestic,"['Selenium (Software)', 'Product Management', 'Automation', 'Test Automation', 'Project Management', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=ffae7e2009ddb695&fccid=8b19ff62fc81a0b1&vjs=3,Contract
3373,3373,System Engineer I,Syniverse,"Bengaluru, Karnataka",India,Domestic,"['Nagios', 'Operating Systems', 'Customer Service', 'Communication', 'Service Level Management', 'Continuous Monitoring', 'Leadership', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=0f0e7d4ac463eba9&fccid=f9af5aebcecd8ef2&vjs=3,Full-time
3374,3374,Lead Engineer - PostgreSQL Database,GSK,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Shell Script', 'Operating Systems', 'Linux', 'Communication', 'Leadership', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=7c3e553a001d8cc1&fccid=4e42ec53f4b93e02&vjs=3,Full-time
3375,3375,HPCR ENGINEER,Emerson,"Noida, Uttar Pradesh",India,Domestic,"['Business Intelligence', 'Communication', 'JavaScript (Programming Language)', 'High Performance Computing']",https://www.indeed.co.in/rc/clk?jk=9fefdbc4f0a667c5&fccid=c3d73a6fd53e8543&vjs=3,Temporary
3376,3376,Associate Engineer,Flowserve Corporation,"Bengaluru, Karnataka",India,Domestic,[],https://www.indeed.co.in/rc/clk?jk=1b8bf689ac1d5324&fccid=382ab41b9b15f833&vjs=3,Temporary
3377,3377,QA Director- Nutanix Database as a Service,Nutanix,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Public Cloud', 'Automation', 'Software As A Service (SaaS)', 'JavaScript (Programming Language)', 'CI/CD', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=b3c9166c66369633&fccid=dd7de5cf522ca5fc&vjs=3,Internship
3378,3378,Mechanical Officer/Executive,Ami Lifesciences,"Vadodara, Gujarat",India,Domestic,['Application Programming Interface (API)'],https://www.indeed.co.in/rc/clk?jk=315734967822539d&fccid=0c32f253058ac25c&vjs=3,Internship
3379,3379,Senior Technical Support Engineer,Anju Software,"Pune, Maharashtra",India,Domestic,"['Graphical User Interface', 'Operating Systems', 'HyperText Markup Language (HTML)', 'Communication', 'Service Level Management', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Organizational Skills', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=9ce18ecd49237365&fccid=8b19ff62fc81a0b1&vjs=3,Part-time
3380,3380,Software Engineer,opentext,"Hyderabad, Telangana",India,Domestic,"['CompTIA Security+', 'Docker (Software)', 'Analytical Skills', 'Automation', 'Communication', 'Git (Version Control System)', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=fabbd2e9712b591e&fccid=c908408e676247d6&vjs=3,Internship
3381,3381,Associate Software Engineer II,UnitedHealth Group,"Noida, Uttar Pradesh",India,Domestic,"['CompTIA Security+', 'Application Programming Interface (API)', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=98ee6c68fded5b73&fccid=d3d3520998346837&vjs=3,Contract
3382,3382,Software Engineer,Open Text Corporation,"Hyderabad, Telangana",India,Domestic,"['CompTIA Security+', 'Docker (Software)', 'Analytical Skills', 'Automation', 'Communication', 'Git (Version Control System)', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=c6f58f8be7e745ad&fccid=c908408e676247d6&vjs=3,Internship
3383,3383,Senior Engineer - Web Development,Quick Heal,"Pune, Maharashtra",India,Domestic,"['Git (Version Control System)', 'JavaScript (Programming Language)', 'HyperText Markup Language (HTML)', 'Version Control']",https://www.indeed.co.in/rc/clk?jk=832edee0bf4a1c26&fccid=d23dd3a60b4afa12&vjs=3,Contract
3384,3384,Azure Data Engineer,ITC Infotech India Ltd,"Bengaluru, Karnataka",India,Domestic,"['Linux', 'SQL (Programming Language)']",https://www.indeed.co.in/rc/clk?jk=7e13ab7cada1bd1f&fccid=47cca1a92b73a5b2&vjs=3,Internship
3385,3385,Technology Manager,Deutsche Bank,"Pune, Maharashtra",India,Domestic,"['CompTIA Security+', 'Agile Methodology', 'Systems Development Life Cycle', 'Service Level Management', 'Research', 'JavaScript (Programming Language)', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=83a187bd9e5fdd62&fccid=f1d8e147024abb3f&vjs=3,Internship
3386,3386,Staff Software Engineer,GE Digital,"Hyderabad, Telangana",India,Domestic,"['Graphical User Interface', 'Docker (Software)', 'CI/CD', 'Systems Development Life Cycle', 'Git (Version Control System)', 'Leadership', 'Kubernetes', 'Network Address Translation', 'Business Acumen', 'Microservices']",https://www.indeed.co.in/rc/clk?jk=754c805669c87945&fccid=643a553ccd7fba02&vjs=3,Part-time
3387,3387,Software Engineer (Java),Maersk,"Bengaluru, Karnataka",India,Domestic,"['Continuous Delivery', 'JSON', 'API Gateway', 'JavaScript (Programming Language)', 'Microservices', 'Shell Script', 'Docker (Software)', 'Model View Controller', 'Git (Version Control System)', 'Graphical User Interface', 'Command-Line Interface', 'CI/CD', 'Jenkins', 'Communication', 'Application Programming Interface (API)', 'Kubernetes', 'DevSecOps', 'Network Address Translation', 'CompTIA Security+', 'NoSQL', 'Terraform', 'Containerization', 'Leadership', 'Internet Of Things (IoT)']",https://www.indeed.co.in/rc/clk?jk=801ac0115402e363&fccid=14e7391c55beeb80&vjs=3,Full-time
3388,3388,Software Engineer III,FactSet Research Systems,"Hyderabad, Telangana",India,Domestic,"['Application Programming Interface (API)', 'Mentorship', 'Research', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=96108b0c4838a359&fccid=7ca19d158e5b580d&vjs=3,Full-time
3389,3389,Assistant Manager,Airtel India,"Gurgaon, Haryana",India,Domestic,"['HyperText Markup Language (HTML)', 'Communication', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=530a05951f2ffb13&fccid=bb95ccf807a8406a&vjs=3,Full-time
3390,3390,Software Engineer,SSP Worldwide,"Gurgaon, Haryana",India,Domestic,"['Data Analysis', 'Software As A Service (SaaS)', 'Unit Testing', 'Git (Version Control System)', 'Service Level Management', 'Command-Line Interface', 'Version Control']",https://www.indeed.co.in/rc/clk?jk=23808bdafaa06911&fccid=f4ed694d02ef65e6&vjs=3,Temporary
3391,3391,Python SQL Developer comet cobalt-2,BNP Paribas,"Mumbai, Maharashtra",India,Domestic,"['Strategic Partnership', 'Jenkins', 'Communication', 'Presentations', 'Git (Version Control System)', 'Interpersonal Communications', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Teamwork', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=24c0facc510f9c83&fccid=1392500f835bba92&vjs=3,Part-time
3392,3392,Lead database developer,The Bank of New York Mellon Corporation,"Chennai, Tamil Nadu",India,Domestic,"['CompTIA Security+', 'Automation', 'Communication', 'Software Development Life Cycle', 'JavaScript (Programming Language)', 'Command-Line Interface']",https://www.indeed.co.in/rc/clk?jk=5a8ab246ca6e38ae&fccid=b4048be2884af072&vjs=3,Internship
3393,3393,"Staff Technical Program Manager, Data Platforms",Uber,"Bengaluru, Karnataka",India,Domestic,"['Resource Planning', 'Stakeholder Management', 'Apache Spark', 'Strategic Planning', 'Communication', 'Emotional Intelligence', 'Data Warehousing', 'Project Management', 'Leadership', 'Organizational Skills', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=aab266ee2ccebf7d&fccid=f766f8bfbc3effb7&vjs=3,Part-time
3394,3394,Senior Database Reliability Engineer,RingCentral,"Bengaluru, Karnataka",India,Domestic,"['Software Quality (SQA/SQC)', 'Database Management Systems', 'Linux', 'Software As A Service (SaaS)', 'File Transfer Protocol (FTP)', 'Communication', 'JavaScript (Programming Language)', 'Teamwork', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=8cb207487e314562&fccid=1cbb498b08d4e46a&vjs=3,Internship
3395,3395,Lead DevOps Engineer (Tech Lead) - Platform Group - SAP Signavio,SAP,"Bengaluru, Karnataka",India,Domestic,"['Resource Planning', 'CompTIA Security+', 'Docker (Software)', 'Software As A Service (SaaS)', 'Terraform', 'Git (Version Control System)', 'Application Programming Interface (API)', 'Interpersonal Communications', 'Leadership', 'Kubernetes', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=b7da70f9b79a83c0&fccid=156c7820d1988640&vjs=3,Contract
3396,3396,Software Development Engineer I - UI,Plivo,India,India,Domestic,"['Business Communication', 'Software Quality (SQA/SQC)', 'HyperText Markup Language (HTML)', 'Communication', 'Application Programming Interface (API)', 'Git (Version Control System)', 'Platform As A Service (PaaS)', 'JavaScript (Programming Language)', 'Graphical User Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=89f19c1d62992bd7&fccid=1656a95820af9fb8&vjs=3,Part-time
3397,3397,Software Engineer III - DBA & PL/SQL Developer,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",India,Domestic,"['Linux', 'Terraform', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=ffbf4bde01b3ee43&fccid=c46d0116f6e69eae&vjs=3,Contract
3398,3398,Technology Infrastructure Leader,Gloplax Solutions,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Graphical User Interface', 'Stakeholder Management', 'Analytical Skills', 'Strategic Planning', 'Risk Management', 'Project Management', 'Leadership', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=7a685c590ec296da&fccid=2042e12075250874&vjs=3,Internship
3399,3399,QA Automation Testing -Selenium,ZF,"Chennai, Tamil Nadu",India,Domestic,"['CompTIA Security+', 'Test-Driven Development (TDD)', 'Application Programming Interface (API)', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=a30f163d4809afa0&fccid=837bf790761c391a&vjs=3,Internship
3400,3400,Software Engineer I- Big Data,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra",India,Domestic,"['Big Data', 'Business Intelligence', 'Data Analysis', 'Analytical Skills', 'Product Management', 'NoSQL', 'Communication', 'Application Programming Interface (API)', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Data Warehousing', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=026508ef4d0a7e65&fccid=c46d0116f6e69eae&vjs=3,Contract
3401,3401,Software Engineer II - Tandem,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra",India,Domestic,"['CompTIA Security+', 'Big Data', 'Public Cloud', 'Graphical User Interface', 'Network Address Translation', 'CI/CD', 'Software Development Life Cycle', 'JIRA', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Microservices']",https://www.indeed.co.in/rc/clk?jk=f29dc5f3ed446e48&fccid=c46d0116f6e69eae&vjs=3,Contract
3402,3402,Senior Software Engineer - React.js,Simpplr,"Gurgaon, Haryana",India,Domestic,"['Sales', 'Salesforce', 'Jenkins', 'Unit Testing', 'Service Level Management', 'Application Programming Interface (API)', 'Employee Engagement', 'JavaScript (Programming Language)']",https://www.indeed.co.in/rc/clk?jk=de334c8c3e3f912e&fccid=598d65d7db19fd4d&vjs=3,Contract
3403,3403,Engineer I - Oracle EBS,Amex,"Gurgaon, Haryana",India,Domestic,"['Extract Transform Load (ETL)', 'Shell Script', 'Jenkins', 'Git (Version Control System)', 'Application Programming Interface (API)', 'Collaborative Software', 'Leadership', 'JIRA', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=ccba34cf6a2c812a&fccid=f057e04c37cca134&vjs=3,Temporary
3404,3404,Software Engineer - Plex,Rockwell Automation,"Pune, Maharashtra",India,Domestic,"['CompTIA Security+', 'Extract Transform Load (ETL)', 'Critical Thinking', 'Business Intelligence', 'Automation', 'Communication', 'Data Warehousing', 'Organizational Skills']",https://www.indeed.co.in/rc/clk?jk=7987ae2fd3f07dc6&fccid=a4b7e90c6a891db3&vjs=3,Full-time
3405,3405,SENIOR SOFTWARE ENGINEER,Rockwell Automation,"Pune, Maharashtra",India,Domestic,"['Business Intelligence', 'Automation', 'Jenkins', 'Communication', 'Git (Version Control System)', 'JIRA', 'JavaScript (Programming Language)', 'Command-Line Interface']",https://www.indeed.co.in/rc/clk?jk=59f73ecf13a47c18&fccid=a4b7e90c6a891db3&vjs=3,Part-time
3406,3406,Senior Cloud Support Engineer - SQL,Snowflake,"Pune, Maharashtra",India,Domestic,"['Process Improvement', 'CompTIA Security+', 'Extract Transform Load (ETL)', 'Big Data', 'Internet Protocols', 'Graphical User Interface', 'Operating Systems', 'Database Management Systems', 'Incident Management', 'File Transfer Protocol (FTP)', 'Communication', 'Service Level Management', 'Business Metrics', 'JavaScript (Programming Language)', 'Command-Line Interface', 'Data Warehousing']",https://www.indeed.co.in/rc/clk?jk=3daa047cdf5a2123&fccid=4453b2bdbd287ce0&vjs=3,Temporary
3407,3407,Asst. Lead / Lead Engineer - Software,Vestas,"Chennai, Tamil Nadu",India,Domestic,"['Software Quality (SQA/SQC)', 'Data Pipelines', 'Agile Methodology', 'Automation', 'Service Level Management', 'CI/CD', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=e8df006082c07ca4&fccid=4e8a74cd622db073&vjs=3,Internship
3408,3408,Senior Software Engineer,GE Healthcare,"Bengaluru, Karnataka",India,Domestic,"['Extract Transform Load (ETL)', 'Graphical User Interface', 'Critical Thinking', 'CI/CD', 'Automation', 'Communication', 'Git (Version Control System)', 'JavaScript (Programming Language)', 'Business Acumen', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=5e6b54de9030af4c&fccid=65b5f2aba4dbd31f&vjs=3,Full-time
3409,3409,"Assistant Vice President, Big Data Engineer, Middle Office Technology",DBS Bank,"Hyderabad, Telangana",India,Domestic,"['Big Data', 'Automation', 'Linux', 'Organizational Skills', 'Jenkins', 'Communication', 'Application Programming Interface (API)', 'Deep Learning', 'JavaScript (Programming Language)', 'Random Forest Algorithm']",https://www.indeed.co.in/rc/clk?jk=15bed8d82f592276&fccid=cc1f9ea511d140fe&vjs=3,Full-time
3410,3410,Full Stack Development Engineer - Bangalore,Dolby,India,India,Domestic,"['Computer Vision', 'Network Address Translation', 'HyperText Markup Language (HTML)', 'Docker (Software)', 'Natural Language Processing (NLP)', 'Communication', 'Application Programming Interface (API)', 'Presentations', 'Project Management', 'Digital Signal Processing', 'Research', 'JIRA', 'JavaScript (Programming Language)', 'Internet Of Things (IoT)', 'Microservices']",https://www.indeed.co.in/rc/clk?jk=dec28a4f851158ba&fccid=5dd80d97ea739284&vjs=3,Part-time
3411,3411,Systems Engineer - Cloud Ops,Shell,"Bengaluru, Karnataka",India,Domestic,"['CompTIA Security+', 'Software Quality (SQA/SQC)', 'Docker (Software)', 'Jenkins', 'Terraform', 'Git (Version Control System)', 'Application Programming Interface (API)', 'Command-Line Interface', 'OAuth', 'Kubernetes', 'Serverless Computing', 'Network Address Translation']",https://www.indeed.co.in/rc/clk?jk=c63ba756a425ed0a&fccid=167aa4ca2fe7d8e6&vjs=3,Full-time
